ID,group,x_acc__sum_values,x_acc__median,x_acc__mean,x_acc__length,x_acc__standard_deviation,x_acc__variance,x_acc__root_mean_square,x_acc__maximum,x_acc__absolute_maximum,x_acc__minimum,y_acc__sum_values,y_acc__median,y_acc__mean,y_acc__length,y_acc__standard_deviation,y_acc__variance,y_acc__root_mean_square,y_acc__maximum,y_acc__absolute_maximum,y_acc__minimum,z_acc__sum_values,z_acc__median,z_acc__mean,z_acc__length,z_acc__standard_deviation,z_acc__variance,z_acc__root_mean_square,z_acc__maximum,z_acc__absolute_maximum,z_acc__minimum,x_acc__freezing_index,x_acc__central_frequency,x_acc__dominant_frequency,x_acc__amplitude,x_acc__relative_amplitude,x_acc__percentile25,x_acc__percentile50,x_acc__percentile75,y_acc__freezing_index,y_acc__central_frequency,y_acc__dominant_frequency,y_acc__amplitude,y_acc__relative_amplitude,y_acc__percentile25,y_acc__percentile50,y_acc__percentile75,z_acc__freezing_index,z_acc__central_frequency,z_acc__dominant_frequency,z_acc__amplitude,z_acc__relative_amplitude,z_acc__percentile25,z_acc__percentile50,z_acc__percentile75
tone001-1,1,-334.611,-0.086,-0.08109815802,4126,0.08861634077,0.007852855852,0.1201239655,0.215,0.516,-0.516,-908.155,-0.203,-0.220105429,4126,0.07884176268,0.006216023543,0.2337999645,-0.059,0.566,-0.566,4195.391,1.023,1.016817984,4126,0.07840761953,0.0061477548,1.019836539,1.363,1.363,0.793,0.7935153306,3.172130952,0.9765625,0.008699400312,0.2095200726,-0.125,-0.086,-0.031,0.5773718992,4.90937619,2.1484375,0.004477535466,0.1914716224,-0.266,-0.203,-0.164,0.1727432797,2.839401433,2.1484375,0.01506758412,0.4364094413,0.973,1.023,1.043
tone002-1,1,-203.435,-0.047,-0.05019368369,4053,0.09255005775,0.00856551319,0.1052849423,0.344,0.434,-0.434,-3989.345,-0.992,-0.9842943499,4053,0.09150480046,0.008373128507,0.9885385656,-0.734,1.492,-1.492,936.673,0.203,0.2311060943,4053,0.1273056284,0.01620672301,0.2638498623,0.73,0.73,-0.078,0.4839668293,4.524741391,0.9765625,0.01203741424,0.2599804605,-0.109,-0.047,0.004,0.3179126133,4.277891815,1.953125,0.0173908639,0.3500323905,-1.008,-0.992,-0.934,0.4008404995,3.570239422,1.953125,0.03344980345,0.3675274658,0.16,0.203,0.301
tone006-1,1,323.56,0.078,0.08655965757,3738,0.1187995682,0.0141133374,0.1469894953,0.453,0.453,-0.434,-2671.486,-0.723,-0.7146832531,3738,0.07966609519,0.006346686723,0.7191097545,-0.426,1.07,-1.07,2726.939,0.699,0.7295181915,3738,0.1147604587,0.01316996288,0.7384895089,1.313,1.313,0.496,0.2075226722,3.42807923,0.9765625,0.02309470635,0.3188381106,0.004,0.078,0.176,1.076125791,5.401762552,1.953125,0.001337979288,0.04799203862,-0.758,-0.723,-0.668,0.7843185183,3.197211423,1.953125,0.01617992215,0.2266750776,0.664,0.699,0.75
tone007-1,1,-394.277,-0.02,-0.02597858602,15177,0.146112223,0.02134878171,0.1484037353,0.305,0.41,-0.41,-6898.365,-0.453,-0.4545275746,15177,0.1133009046,0.01283709499,0.4684361334,0.023,0.809,-0.809,14033.965,0.93,0.9246863675,15177,0.07760210808,0.006022087179,0.9279369405,1.199,1.199,0.66,0.07297551157,1.586861229,0.9765625,0.03092094155,0.2858952218,-0.098,-0.02,0.09,0.6753600726,3.046058581,0.1953125,0.004459814454,0.2345602195,-0.52,-0.453,-0.395,1.021756651,3.15008067,3.3203125,0.001500285178,0.07775217188,0.863,0.93,0.98
tone008-1,1,226.184,0.055,0.04836091512,4677,0.1120012664,0.01254428368,0.1219961548,0.344,0.344,-0.203,-3742.074,-0.777,-0.800101347,4677,0.1001601283,0.01003205131,0.806346214,-0.555,1.559,-1.559,2983.19,0.645,0.6378426342,4677,0.07221713182,0.005215314128,0.6419178609,0.992,0.992,0.477,0.1120797267,1.880271256,1.171875,0.02782564905,0.4368558863,-0.059,0.055,0.145,1.167227567,5.034619421,2.34375,0.008179389136,0.1555984651,-0.828,-0.777,-0.746,0.7311061366,3.476123755,2.1484375,0.003864067589,0.1618121146,0.582,0.645,0.676
tone009-1,1,76.393,0.023,0.01918458061,3982,0.1205700958,0.014537148,0.1220868385,0.609,0.609,-0.535,-3053.505,-0.785,-0.7668269714,3982,0.09499157987,0.009023400247,0.7726881675,-0.434,1.211,-1.211,2707.869,0.641,0.6800273732,3982,0.1333065221,0.01777062883,0.6929703147,1.219,1.219,0.336,0.5030130054,3.319368106,2.734375,0.0100492923,0.121311251,-0.039,0.023,0.082,0.3351218677,3.436851769,1.7578125,0.009250116972,0.2104211292,-0.824,-0.785,-0.708,0.647726007,2.736385643,1.7578125,0.02759292238,0.2781288463,0.605,0.641,0.734
tone009-2,1,580.283,0.16,0.164853125,3520,0.09411356937,0.008857363939,0.1898260171,0.535,0.535,-0.266,-1990.763,-0.559,-0.5655576705,3520,0.128220303,0.01644044611,0.579910273,-0.262,1.418,-1.418,2960.366,0.82,0.8410130682,3520,0.1436377125,0.02063179244,0.853190936,1.313,1.313,0.574,0.3408652714,3.917856922,2.734375,0.00892593681,0.1858652896,0.113,0.16,0.203,0.42066871,4.399327824,1.7578125,0.02763082317,0.2776764438,-0.602,-0.559,-0.504,0.1719548459,2.521659478,1.7578125,0.05511377865,0.4260492947,0.742,0.82,0.863
tone010-1,1,592.469,0.148,0.1516041453,3908,0.1339230429,0.01793538143,0.2022849434,0.73,0.73,-0.27,-2738.189,-0.711,-0.7006624872,3908,0.1450780186,0.02104763148,0.7155246694,-0.359,1.57,-1.57,2833.179,0.703,0.7249690379,3908,0.1208128488,0.01459574444,0.7349665641,1.137,1.137,0.379,0.3438581689,2.716491792,2.734375,0.01343516413,0.1382264352,0.07,0.148,0.215,0.488795979,4.057599266,1.7578125,0.02372272396,0.2086079911,-0.758,-0.711,-0.617,0.3007443059,2.373525832,1.7578125,0.02246423744,0.2893129711,0.648,0.703,0.785
tone011-1,1,410.182,0.09,0.09157892387,4479,0.1198635488,0.01436727034,0.1508441899,0.621,0.621,-0.367,-3066.433,-0.707,-0.6846244697,4479,0.135988881,0.01849297574,0.6979997424,-0.207,1.254,-1.254,3351.711,0.719,0.7483168118,4479,0.09397490253,0.008831282305,0.7541944929,1.105,1.105,0.543,0.5347620417,3.148518424,2.9296875,0.01116219349,0.1821493224,0.035,0.09,0.129,0.6975964244,5.496507434,1.953125,0.01291831491,0.1643696266,-0.742,-0.707,-0.617,0.2293837525,2.388618374,1.953125,0.0101795217,0.3034192156,0.684,0.719,0.805
tone012-1,1,-129.492,-0.043,-0.03353846154,3861,0.1031439143,0.01063866707,0.108459649,0.41,0.41,-0.391,-2184.38,-0.574,-0.5657549858,3861,0.1041196245,0.0108408962,0.575256117,-0.301,1.016,-1.016,3318.966,0.844,0.8596130536,3861,0.1007040277,0.01014130119,0.8654917118,1.238,1.238,0.578,1.057111534,3.55637669,3.125,0.01243474333,0.2212005728,-0.07,-0.043,0.016,0.4946917967,4.266360724,2.1484375,0.008537295527,0.1794531995,-0.625,-0.574,-0.492,0.3902668863,3.039770296,2.1484375,0.01615848905,0.2964962533,0.797,0.844,0.918
tone013-1,1,628.585,0.078,0.07996247297,7861,0.07213901082,0.005204036882,0.1076941687,0.328,0.328,-0.188,-2084.649,-0.262,-0.2651887801,7861,0.07703124844,0.005933813236,0.2761501445,-0.008,0.598,-0.598,7687.679,0.977,0.9779517873,7861,0.05199438621,0.002703416197,0.9793329947,1.23,1.23,0.809,0.1737817645,2.047016012,0.5859375,0.008317437012,0.3474383175,0.023,0.078,0.137,0.2321125028,2.526501312,1.3671875,0.002947031587,0.1508478743,-0.316,-0.262,-0.215,0.8417951337,3.512495122,2.5390625,0.002070888955,0.148025806,0.945,0.977,0.996
tone014-1,1,-64.397,0.004,-0.01245108275,5172,0.07989856367,0.006383780476,0.0808629083,0.18,0.27,-0.27,-2680.481,-0.516,-0.5182677881,5172,0.07127492999,0.005080115645,0.5231458839,-0.242,0.852,-0.852,4516.284,0.875,0.8732180974,5172,0.06708738571,0.004500717321,0.8757913924,1.098,1.098,0.68,0.1172692101,1.863149112,0.9765625,0.01295886034,0.4168513505,-0.066,0.004,0.039,1.304993766,3.912261533,0.1953125,0.001903380497,0.1000563644,-0.559,-0.516,-0.465,0.7043466711,3.190779476,1.953125,0.005100666674,0.2325075936,0.832,0.875,0.914
tone015-1,1,1056.506,0.23,0.2375238309,4448,0.1131761073,0.01280883127,0.2631091058,1.02,1.02,-0.336,1263.078,0.273,0.2839653777,4448,0.1305892004,0.01705353927,0.3125537954,0.699,0.699,-0.078,4199.909,0.93,0.9442241457,4448,0.07689984541,0.005913586225,0.9473504228,1.363,1.363,0.691,0.3561478436,4.47777553,0.9765625,0.01085294032,0.160460598,0.184,0.23,0.293,0.4124034813,3.779487108,1.953125,0.007413672317,0.1423730052,0.191,0.273,0.391,0.4813246802,4.97774702,1.953125,0.006228715688,0.1982713497,0.898,0.93,0.977
tone016-1,1,-373.617,-0.09,-0.09981752605,3743,0.1020281904,0.01040975164,0.1427350347,0.266,0.477,-0.477,-2647.03,-0.684,-0.7071947636,3743,0.1185022131,0.01404277452,0.7170545364,-0.258,1.289,-1.289,2722.682,0.746,0.7274063585,3743,0.09542071994,0.009105113793,0.7336382789,1.031,1.031,0.477,0.2106200445,2.636134939,2.5390625,0.008046700933,0.1664196212,-0.152,-0.09,-0.055,0.3653917664,3.46315898,1.7578125,0.02009428539,0.2639755187,-0.758,-0.684,-0.652,0.3846336272,2.371806178,1.7578125,0.01409520387,0.2836868919,0.668,0.746,0.758
tone017-1,1,501.997,0.078,0.08320851981,6033,0.07681922103,0.00590119272,0.1132468564,0.379,0.379,-0.172,-3668.902,-0.598,-0.6081389027,6033,0.08262650503,0.006827139334,0.6137263758,-0.406,1.086,-1.086,4889.409,0.809,0.8104440577,6033,0.06681753777,0.004464583353,0.8131937985,1.125,1.125,0.551,0.190704279,2.500279607,0.78125,0.00854846607,0.294443041,0.031,0.078,0.137,0.5971436349,3.658183114,1.5625,0.004733408505,0.128853762,-0.629,-0.598,-0.563,1.685593276,3.832790298,2.9296875,0.002037514506,0.08543028634,0.773,0.809,0.844
tone018-1,1,2658.014,0.668,0.6623508597,4013,0.1313966362,0.017265076,0.6752582746,1.367,1.367,0.305,-76.275,-0.02,-0.01900697732,4013,0.07944468022,0.006311457215,0.08168673333,0.336,0.375,-0.375,3076.023,0.75,0.7665145776,4013,0.1097950772,0.01205495898,0.7743381411,1.227,1.227,0.543,0.7781050296,4.94741664,1.953125,0.01735857141,0.1934707465,0.582,0.668,0.715,0.5503775194,4.046100898,2.734375,0.007046320458,0.2171285185,-0.063,-0.02,0.016,0.2544968342,2.518963819,1.953125,0.02099206998,0.3336252468,0.699,0.75,0.832
tone019-1,1,20.928,0.02,0.005238548185,3995,0.1098620932,0.01206967952,0.109986917,0.582,0.582,-0.418,-2947.388,-0.738,-0.7377692115,3995,0.178159983,0.03174097953,0.7589758817,-0.266,1.906,-1.906,2807.495,0.68,0.7027521902,3995,0.1294152176,0.01674829854,0.7145690585,1.34,1.34,0.375,1.143481305,4.133978348,3.125,0.01124456266,0.1719972284,-0.047,0.02,0.047,0.7556793879,5.600350041,2.1484375,0.02917415598,0.1606991808,-0.789,-0.738,-0.654,0.2535015104,3.09821458,2.1484375,0.02808379059,0.3076520714,0.625,0.68,0.738
tone020-1,1,-8.947,0.008,-0.00154232029,5801,0.07768735145,0.006035324575,0.07770265972,0.414,0.414,-0.301,-54.739,0,-0.009436131701,5801,0.09468938377,0.008966079398,0.09515839416,0.227,0.414,-0.414,5933.205,1.02,1.022790036,5801,0.04760225706,0.002265974877,1.023897179,1.27,1.27,0.828,0.4434268497,3.198025954,0.78125,0.006839982296,0.2096822721,-0.055,0.008,0.043,0.4114493147,3.23453273,1.7578125,0.004893858888,0.1683638494,-0.074,0,0.063,2.893701359,5.184777666,3.3203125,0.0009256166306,0.07387237279,1.004,1.02,1.039
tone021-1,1,220.517,0.055,0.04417407853,4992,0.09250724777,0.008557590891,0.1025131216,0.457,0.613,-0.613,-2285.39,-0.449,-0.4578104968,4992,0.1459902311,0.02131314758,0.4805242955,-0.051,1.145,-1.145,4598.111,0.914,0.9210959535,4992,0.08190928652,0.006709131218,0.9247307104,1.32,1.32,0.625,0.4727558859,3.953072212,0.78125,0.008387799894,0.18606597,-0.016,0.055,0.094,0.7517132551,4.738532359,1.7578125,0.01495421681,0.19057749,-0.566,-0.449,-0.352,3.304891413,5.031782481,3.515625,0.001387014139,0.05564387033,0.859,0.914,0.969
tone023-1,1,56.298,0.023,0.01553048276,3625,0.09570491269,0.009159430312,0.09695682651,0.371,0.371,-0.285,-2937.118,-0.781,-0.8102394483,3625,0.1213750576,0.0147319046,0.8192800914,-0.539,1.441,-1.441,2284.082,0.645,0.6300915862,3625,0.08115373847,0.006585929267,0.6352962587,0.891,0.891,0.391,2.477030719,3.590742805,3.125,0.02088255764,0.4209230928,-0.027,0.023,0.055,0.5038856326,4.614659678,2.1484375,0.0205060982,0.2603439113,-0.84,-0.781,-0.75,0.2577584084,2.982376802,2.1484375,0.01055319502,0.3361363996,0.578,0.645,0.684
tone023-2,1,76.572,0.023,0.02125818989,3602,0.09439484907,0.00891038753,0.09675896944,0.43,0.43,-0.273,-2921.543,-0.793,-0.8110891172,3602,0.1197232121,0.01433364753,0.819877554,-0.551,1.461,-1.461,2262.32,0.633,0.6280732926,3602,0.08388895097,0.007037356094,0.6336508636,0.941,0.941,0.398,3.381243484,3.808737313,3.125,0.01933818915,0.4045496571,-0.02,0.023,0.055,0.4220125096,4.591455403,2.1484375,0.02195291255,0.290394036,-0.836,-0.793,-0.75,0.2507722429,2.835393413,2.1484375,0.01121369353,0.3543163692,0.578,0.633,0.684
tone024-1,1,557.641,0.137,0.1531560011,3641,0.1189549886,0.01415028931,0.1939253722,0.574,0.574,-0.188,-3377.187,-0.945,-0.9275438066,3641,0.1351309,0.01826036014,0.937335518,-0.594,1.609,-1.609,1314.333,0.336,0.3609813238,3641,0.1430439101,0.02046156021,0.3882899385,0.914,0.914,0.09,0.1188786451,1.934301733,0.78125,0.01485706013,0.2252042892,0.102,0.137,0.195,0.4129720145,3.536380964,1.7578125,0.02864514787,0.3170375759,-0.965,-0.945,-0.84,0.3093555067,2.063617148,1.7578125,0.02914895704,0.3253901401,0.277,0.336,0.422
tone024-2,1,543.048,0.121,0.1524987363,3561,0.1114456966,0.01242014329,0.1888809357,0.59,0.59,-0.188,-3307.774,-0.945,-0.9288890761,3561,0.1383029827,0.01912771502,0.939128655,-0.563,1.586,-1.586,1287.884,0.34,0.3616635776,3561,0.1498228299,0.02244688036,0.3914682921,0.938,0.938,0.125,0.1788785923,2.329069228,1.7578125,0.0070810891,0.1230648894,0.105,0.121,0.215,0.3455989393,3.41306202,1.7578125,0.0358166932,0.3517156899,-0.973,-0.945,-0.84,0.3086894581,2.094442768,1.7578125,0.03484813262,0.3445351291,0.258,0.34,0.43
tone025-1,1,-259.404,-0.07,-0.0652917191,3973,0.09266069422,0.008586004253,0.1133534862,0.223,0.391,-0.391,-3395.298,-0.867,-0.8545930028,3973,0.1117234447,0.01248212809,0.8618650291,-0.547,1.594,-1.594,2219.16,0.539,0.5585602819,3973,0.08148167729,0.006639263733,0.5644721891,0.922,0.922,0.324,0.2515874649,2.863500713,0.9765625,0.01209986671,0.2811328079,-0.109,-0.07,0,0.3939815309,5.216335786,1.953125,0.01897310489,0.2680046478,-0.887,-0.867,-0.789,2.801961113,3.938621501,3.90625,0.008421376634,0.2498731338,0.512,0.539,0.598
tone025-2,1,-385.897,-0.102,-0.1011260482,3816,0.08968015372,0.008042529971,0.1351628928,0.188,0.488,-0.488,-3271.573,-0.871,-0.8573304507,3816,0.1185174517,0.01404638635,0.8654836152,-0.523,1.473,-1.473,2105.082,0.531,0.5516462264,3816,0.09074126141,0.008233976521,0.5590595099,0.984,0.984,0.332,0.2297841233,3.012328032,0.9765625,0.009841232876,0.249893119,-0.141,-0.102,-0.047,0.3360182471,4.733287477,1.953125,0.0208934688,0.2733596862,-0.887,-0.871,-0.785,2.175733177,3.811181373,3.7109375,0.009362003685,0.2153243261,0.508,0.531,0.578
tone026-1,1,315.388,0.086,0.08765647582,3598,0.101157692,0.01023287866,0.1338526668,0.488,0.488,-0.281,-2777.836,-0.758,-0.7720500278,3598,0.1420676437,0.0201832154,0.7850123953,-0.508,1.715,-1.715,2419.324,0.68,0.6724080044,3598,0.09714593792,0.009437333254,0.679389327,0.988,0.988,0.395,1.201758634,4.055410853,3.125,0.013570141,0.2621363219,0.027,0.086,0.121,0.3303638216,5.01517337,2.1484375,0.03053665209,0.2684629009,-0.797,-0.758,-0.703,0.07600490751,2.556572307,2.1484375,0.02058027806,0.3870510605,0.633,0.68,0.711
tone026-2,1,350.932,0.105,0.103519764,3390,0.1076998947,0.01159926731,0.1493840984,0.492,0.523,-0.523,-2641.818,-0.773,-0.7792973451,3390,0.157755425,0.02488677412,0.7951044751,-0.457,1.723,-1.723,2237.078,0.664,0.6599050147,3390,0.117216394,0.01373968301,0.6702345198,1.051,1.051,0.301,1.242282508,4.339806868,3.125,0.01528253349,0.2506366962,0.047,0.105,0.133,0.2332087124,4.470485504,2.1484375,0.0416936425,0.2981766314,-0.805,-0.773,-0.707,0.05867516351,2.493265665,2.1484375,0.03307492247,0.4026349404,0.621,0.664,0.703
tone027-1,1,140.438,0.039,0.02867837452,4897,0.0850461063,0.007232840196,0.08975126384,0.285,0.363,-0.363,-2470.416,-0.516,-0.5044753931,4897,0.149804633,0.02244142808,0.5262478982,-0.035,0.945,-0.945,4436.682,0.922,0.906,4897,0.1112754871,0.01238223402,0.9128078845,1.215,1.215,0.602,0.1801100334,2.569960503,0.9765625,0.007323961312,0.1934486592,-0.008,0.039,0.074,0.5307533784,2.357491472,1.953125,0.01319491972,0.2178609777,-0.59,-0.516,-0.402,0.1360574585,2.353764459,1.953125,0.02018561416,0.3965749307,0.84,0.922,0.992
tone027-2,1,130.82,0.027,0.03143200384,4162,0.08988063693,0.008078528894,0.09521816927,0.359,0.359,-0.332,-2072.565,-0.461,-0.4979733301,4162,0.1097820895,0.01205210717,0.5099309215,-0.227,0.859,-0.859,3811.747,0.945,0.9158450264,4162,0.1058525184,0.01120475566,0.9219419006,1.273,1.273,0.609,0.4813230975,2.90361229,0.9765625,0.008537767021,0.2059249919,0,0.027,0.074,0.330672163,3.027529579,1.953125,0.01491268627,0.3357427018,-0.563,-0.461,-0.418,0.1145451683,2.496244861,1.953125,0.02498763012,0.4460693575,0.855,0.945,0.98
tone028-1,1,-24.478,-0.004,-0.006294163024,3889,0.1140096484,0.01299819992,0.114183258,0.414,0.434,-0.434,-2629.513,-0.695,-0.6761411674,3889,0.1561158966,0.02437217318,0.6939301488,-0.215,1.563,-1.563,3042.469,0.746,0.7823268192,3889,0.1200067213,0.01440161317,0.7914776467,1.188,1.188,0.535,0.2752145878,2.630639525,0.9765625,0.01818510511,0.2665814831,-0.059,-0.004,0.043,0.4201603357,4.268856168,1.953125,0.02732344473,0.2336043065,-0.742,-0.695,-0.59,0.2111593238,2.512542868,1.953125,0.02640769334,0.3886142206,0.707,0.746,0.867
tone028-2,1,32.315,0.016,0.008838894967,3656,0.1176864531,0.01385010123,0.1180179109,0.445,0.445,-0.371,-2505.597,-0.691,-0.6853383479,3656,0.1508306291,0.02274987868,0.7017396453,-0.285,1.496,-1.496,2834.116,0.754,0.7751958425,3656,0.1179067031,0.01390199064,0.7841113344,1.18,1.18,0.477,0.302283583,2.612705593,0.9765625,0.01784239686,0.2531222152,-0.051,0.016,0.063,0.4406482964,4.786197409,1.953125,0.02647404743,0.2345292895,-0.746,-0.691,-0.594,0.1785375027,2.591958522,1.953125,0.02752391454,0.3981267136,0.699,0.754,0.855
tone029-1,1,-607.479,-0.133,-0.1089843918,5574,0.1321218474,0.01745618257,0.1712710724,0.516,0.516,-0.453,-4240.076,-0.764,-0.7606881952,5574,0.09099424319,0.008279952293,0.766111273,-0.348,1.234,-1.234,3838.098,0.688,0.6885715823,5574,0.102141242,0.01043283332,0.6961060676,1.105,1.105,0.336,0.1058791819,1.696783057,0.9765625,0.02677094431,0.3535834914,-0.203,-0.133,-0.016,0.6674071916,4.090567044,1.953125,0.003900425377,0.1147862622,-0.813,-0.764,-0.711,0.1135664036,2.313600745,1.953125,0.01119460829,0.2504262478,0.621,0.688,0.75
tone029-2,1,-829.78,-0.148,-0.1466560622,5658,0.1206060113,0.01454580995,0.1898784099,0.172,0.461,-0.461,-4240.543,-0.762,-0.7494773772,5658,0.09654798019,0.009321512479,0.7556704648,-0.402,1.039,-1.039,3925.225,0.691,0.6937477907,5658,0.1093448363,0.01195629323,0.7023121033,0.965,0.965,0.426,0.0756741529,1.555811051,0.9765625,0.0231687333,0.3138435207,-0.246,-0.148,-0.047,0.9523971832,3.637931356,0.9765625,0.0019284157,0.07181020391,-0.809,-0.762,-0.691,0.1183081251,2.087485341,1.7578125,0.01440117929,0.3451121686,0.613,0.691,0.781
tone030-1,1,-647.538,-0.094,-0.1051710248,6157,0.1191283641,0.01419156714,0.1589103886,0.438,0.609,-0.609,-4173.815,-0.691,-0.677897515,6157,0.1598255862,0.02554421802,0.6964834951,-0.281,1.668,-1.668,4737.987,0.77,0.7695285041,6157,0.1490852189,0.02222640251,0.7838370502,1.23,1.23,0.25,0.2925810764,2.948070263,0.9765625,0.01187245812,0.1890660773,-0.172,-0.094,-0.043,0.6872312894,5.114537342,0.1953125,0.008717666521,0.1166402765,-0.758,-0.691,-0.605,0.3124856894,2.30934353,1.953125,0.01782926838,0.2251520005,0.688,0.77,0.871
tone030-2,1,-455.65,-0.113,-0.1063112459,4286,0.1030335071,0.01061590359,0.1480472377,0.449,0.57,-0.57,-3206.642,-0.742,-0.7481665889,4286,0.1263159541,0.01595572026,0.7587548781,-0.363,1.508,-1.508,3045.093,0.711,0.710474335,4286,0.1420064232,0.02016582424,0.7245271596,1.184,1.184,0.301,0.48566962,3.807747613,0.9765625,0.007194710198,0.1339066659,-0.168,-0.113,-0.059,0.6863965262,5.988403541,1.7578125,0.009353339352,0.1241393101,-0.793,-0.742,-0.688,0.3139631717,2.4413173,1.7578125,0.02745722002,0.2764555054,0.613,0.711,0.781
tone031-1,1,-277.539,-0.035,-0.03570092616,7774,0.08919732078,0.007956162034,0.09607662652,0.367,0.367,-0.344,-3331.072,-0.422,-0.4284888089,7774,0.08059374353,0.006495351496,0.436002306,-0.109,0.91,-0.91,7448.898,0.949,0.9581808593,7774,0.05702717557,0.003252098754,0.9598763763,1.234,1.234,0.77,0.2970282038,2.068783272,0.5859375,0.01184188361,0.322855775,-0.098,-0.035,0.027,0.7487969683,4.354844556,1.171875,0.001758834093,0.07489449853,-0.477,-0.422,-0.379,0.889258975,3.3045758,1.3671875,0.001883319954,0.1204705743,0.922,0.949,0.984
